# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_bidirectional_gene_fusion	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_gene_fusion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_transcript_ablation	variants_effect_upstream_gene_variant
RP11-751K21.1	ENSG00000271414	ENST00000603668	processed_pseudogene	0	0	0	61	0	0	0	0	0	0	0	0	35	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	25
RP11-757A13.1	ENSG00000273407	ENST00000608397	antisense	0	0	0	10	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RP11-758P17.2	ENSG00000241357	ENST00000492523	antisense	0	0	0	21	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-758P17.3	ENSG00000240211	ENST00000475250	antisense	0	0	0	22	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11
RP11-75C10.7	ENSG00000267263	ENST00000585369	sense_intronic	0	0	0	33	0	0	0	0	0	0	0	0	14	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	16
RP11-75C10.9	ENSG00000267016	ENST00000591110	antisense	0	0	0	34	0	0	0	0	0	0	0	0	16	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	8
RP11-760D2.1	ENSG00000225488	ENST00000436042	lincRNA	0	0	0	20	0	0	0	0	0	0	0	0	8	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	7
RP11-760D2.10	ENSG00000213067	ENST00000341855	processed_pseudogene	0	0	0	62	0	0	0	0	0	0	0	0	29	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	26
RP11-760D2.11	ENSG00000261275	ENST00000566570	lincRNA	4	0	0	219	0	0	0	0	0	0	0	0	29	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	4	112
RP11-760D2.12	ENSG00000271047	ENST00000603395	processed_pseudogene	0	0	0	64	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
RP11-760D2.4	ENSG00000223740	ENST00000426027	processed_pseudogene	0	0	0	38	0	0	0	0	0	0	0	0	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	16
RP11-760D2.5	ENSG00000233288	ENST00000429367	lincRNA	0	0	0	48	0	0	0	0	0	0	0	0	12	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	22
RP11-760D2.7	ENSG00000213650	ENST00000435487	processed_pseudogene	0	0	0	40	0	0	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-760D2.9	ENSG00000234716	ENST00000414578	processed_pseudogene	0	0	0	60	0	0	0	0	0	0	0	0	29	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	24
RP11-763E3.1	ENSG00000262052	ENST00000571972	lincRNA	0	0	0	53	0	0	0	0	0	0	0	0	8	0	0	27	0	1	0	0	0	0	0	0	0	0	0	0	0	17
RP11-766H1.1	ENSG00000266501	ENST00000578331	processed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RP11-775D22.2	ENSG00000229196	ENST00000469264	antisense	0	1	0	30	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	13
RP11-775D22.2	ENSG00000229196	ENST00000470348	antisense	0	0	0	31	0	0	0	0	0	0	0	0	16	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13
RP11-775D22.3	ENSG00000240571	ENST00000483283	antisense	0	0	0	140	0	0	0	0	0	0	0	0	14	0	0	105	0	1	0	0	0	0	0	0	0	0	0	0	0	20
RP11-775L16.1	ENSG00000230936	ENST00000421633	processed_pseudogene	0	0	0	107	0	0	0	0	0	0	0	0	23	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	50
RP11-78O7.2	ENSG00000270091	ENST00000602353	lincRNA	0	0	0	29	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
RP11-78O7.2	ENSG00000270091	ENST00000602532	lincRNA	0	0	0	29	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
RP11-792A8.1	ENSG00000236928	ENST00000411686	processed_pseudogene	0	0	0	28	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RP11-792A8.1	ENSG00000236928	ENST00000442005	processed_pseudogene	0	0	0	25	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP11-792A8.3	ENSG00000271064	ENST00000603786	processed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	0	24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
RP11-792A8.4	ENSG00000272831	ENST00000607978	antisense	0	0	0	45	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
RP11-794C22.2	ENSG00000267518	ENST00000586264	processed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
RP11-796I2.1	ENSG00000227562	ENST00000446340	antisense	0	0	0	117	0	0	0	0	0	0	0	0	38	0	0	24	0	4	0	0	0	0	0	0	0	0	0	0	0	51
RP11-797H7.1	ENSG00000234338	ENST00000427545	processed_pseudogene	0	0	0	108	0	0	0	0	0	0	0	0	40	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	56
RP11-797H7.3	ENSG00000213640	ENST00000446006	processed_pseudogene	0	0	0	58	0	0	0	0	0	0	0	0	27	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	21
RP11-797H7.5	ENSG00000189316	ENST00000340779	antisense	0	0	0	58	0	0	0	0	0	0	0	0	24	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	25
RP11-798G7.4	ENSG00000266504	ENST00000579701	transcribed_unprocessed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	34
RP11-798G7.5	ENSG00000131484	ENST00000253803	antisense	0	0	0	147	0	0	0	0	0	0	0	0	14	0	0	91	0	1	0	0	0	0	0	0	0	0	0	0	0	41
RP11-798G7.5	ENSG00000131484	ENST00000588189	antisense	0	0	0	26	0	0	0	0	0	0	0	0	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12
RP11-798G7.6	ENSG00000267198	ENST00000585761	lincRNA	0	0	0	15	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RP11-798G7.6	ENSG00000267198	ENST00000586348	lincRNA	0	0	0	101	0	0	0	0	0	0	0	0	45	0	0	46	0	2	0	0	0	0	0	0	0	0	0	0	0	8
RP11-798G7.6	ENSG00000267198	ENST00000587078	lincRNA	0	0	0	59	0	0	0	0	0	0	0	0	34	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RP11-798G7.6	ENSG00000267198	ENST00000590995	lincRNA	0	0	0	22	0	0	0	0	0	0	0	0	5	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	8
RP11-798G7.6	ENSG00000267198	ENST00000591950	lincRNA	0	0	0	26	0	0	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	8
RP11-798G7.7	ENSG00000267246	ENST00000586411	processed_transcript	0	0	0	55	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	34
RP11-798G7.8	ENSG00000266918	ENST00000587960	lincRNA	0	0	0	34	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19
RP11-799D4.1	ENSG00000267744	ENST00000592961	transcribed_processed_pseudogene	0	0	0	44	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
RP11-799D4.2	ENSG00000266981	ENST00000590144	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	0	27	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-799D4.3	ENSG00000267782	ENST00000585646	antisense	0	0	0	33	0	0	0	0	0	0	0	0	9	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	13
RP11-799D4.4	ENSG00000266947	ENST00000588697	antisense	0	0	0	69	0	0	0	0	0	0	0	0	7	0	0	38	0	2	0	0	0	0	0	0	0	0	0	0	0	22
RP11-799D4.4	ENSG00000266947	ENST00000590478	antisense	0	0	0	88	0	0	0	0	0	0	0	0	7	0	0	55	0	9	0	0	0	0	0	0	0	0	0	0	0	17
RP11-799N11.1	ENSG00000272736	ENST00000399342	antisense	0	0	0	248	0	0	0	0	0	0	0	0	15	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP11-799N11.1	ENSG00000272736	ENST00000581304	antisense	0	0	0	238	0	0	0	0	0	0	0	0	7	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP11-79E3.3	ENSG00000250954	ENST00000505018	lincRNA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
RP11-79E3.3	ENSG00000250954	ENST00000512581	lincRNA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
RP11-805L22.1	ENSG00000266448	ENST00000578645	processed_pseudogene	0	0	0	72	0	0	0	0	0	0	0	0	38	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	32
RP11-805L22.2	ENSG00000265863	ENST00000584218	processed_pseudogene	0	0	0	54	0	0	0	0	0	0	0	0	15	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	31
RP11-805L22.3	ENSG00000263567	ENST00000577970	lincRNA	0	0	0	67	0	0	0	0	0	0	0	0	26	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	21
RP11-806H10.4	ENSG00000266970	ENST00000587575	lincRNA	0	0	0	54	0	0	0	0	0	0	0	0	27	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-806H10.4	ENSG00000266970	ENST00000592569	lincRNA	0	1	0	93	0	0	0	0	0	0	0	0	14	0	0	67	0	0	0	0	0	1	0	0	0	0	0	0	0	13
RP11-806J6.1	ENSG00000238131	ENST00000418679	lincRNA	0	0	0	95	0	0	0	0	0	0	0	0	5	0	0	69	0	2	0	0	0	0	0	0	0	0	0	0	0	19
RP11-807H17.1	ENSG00000227869	ENST00000415896	lincRNA	0	0	0	154	0	0	0	0	0	0	0	0	38	0	0	83	0	2	0	0	0	0	0	0	0	0	0	0	0	31
RP11-807H17.1	ENSG00000227869	ENST00000453278	lincRNA	0	1	0	181	0	0	0	0	0	0	0	0	39	0	0	119	0	2	0	0	0	1	0	0	0	0	0	0	0	22
RP11-807H17.1	ENSG00000227869	ENST00000458437	lincRNA	0	2	0	176	0	0	0	0	0	0	0	0	26	0	0	118	0	3	0	0	0	2	0	0	0	0	0	0	0	31
RP11-810M2.2	ENSG00000263165	ENST00000573371	antisense	0	0	0	54	0	0	0	0	0	0	0	0	12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	40
RP11-814E24.1	ENSG00000203462	ENST00000366280	unprocessed_pseudogene	0	1	0	52	0	0	0	0	0	0	0	0	24	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	20
RP11-814E24.3	ENSG00000224370	ENST00000450682	processed_pseudogene	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP11-815I9.3	ENSG00000262262	ENST00000571884	transcribed_processed_pseudogene	0	0	0	33	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-815I9.4	ENSG00000264885	ENST00000578214	sense_intronic	0	0	0	34	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	24
RP11-815I9.5	ENSG00000265693	ENST00000577873	transcribed_processed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15
RP11-818O24.3	ENSG00000262777	ENST00000570924	antisense	0	1	0	50	0	0	0	0	0	0	0	0	31	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	17
RP11-818O24.3	ENSG00000262777	ENST00000576825	antisense	0	1	0	46	0	0	0	0	0	0	0	0	31	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	13
RP11-81A22.5	ENSG00000262165	ENST00000571067	lincRNA	0	0	0	44	0	0	0	0	0	0	0	0	16	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	16
RP11-81K2.1	ENSG00000262039	ENST00000576461	protein_coding	4	0	0	260	0	0	0	0	0	0	0	0	9	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	4	13
RP11-822E23.2	ENSG00000266466	ENST00000579239	antisense	0	0	0	22	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RP11-822E23.3	ENSG00000266673	ENST00000581528	processed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RP11-822E23.4	ENSG00000264245	ENST00000581610	processed_pseudogene	0	0	0	31	0	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
RP11-822E23.5	ENSG00000263375	ENST00000578656	processed_pseudogene	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
RP11-822E23.6	ENSG00000266050	ENST00000536958	processed_transcript	0	0	0	37	0	0	0	0	0	0	0	0	4	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	18
RP11-822E23.6	ENSG00000266050	ENST00000582941	transcribed_processed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
RP11-822E23.7	ENSG00000265265	ENST00000584594	lincRNA	0	0	0	18	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RP11-822E23.8	ENSG00000272780	ENST00000426261	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	0	7	0	0	54	0	2	0	0	0	0	0	0	0	0	0	0	0	18
RP11-822E23.8	ENSG00000272780	ENST00000468381	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	0	7	0	0	54	0	2	0	0	0	0	0	0	0	0	0	0	0	18
RP11-82O19.1	ENSG00000263657	ENST00000577846	antisense	104	1	0	77	0	0	0	8	0	0	0	0	4	72	96	67	0	0	0	0	0	1	0	0	0	0	0	0	0	7
RP11-82O19.2	ENSG00000265713	ENST00000580031	transcribed_processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8
RP11-846F4.1	ENSG00000266529	ENST00000578634	processed_pseudogene	0	0	0	151	0	0	0	0	0	0	0	0	117	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	27
RP11-846F4.10	ENSG00000264930	ENST00000584626	processed_pseudogene	0	0	0	25	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
RP11-846F4.11	ENSG00000264970	ENST00000578745	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11
RP11-846F4.12	ENSG00000243655	ENST00000483901	antisense	0	1	0	172	0	0	0	0	0	0	0	0	94	0	0	21	0	10	0	0	0	1	0	0	0	0	0	0	0	48
RP11-846F4.5	ENSG00000263914	ENST00000577438	processed_pseudogene	0	0	0	168	0	0	0	0	0	0	0	0	36	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	117
RP11-846F4.6	ENSG00000240103	ENST00000463573	processed_pseudogene	0	0	0	166	0	0	0	0	0	0	0	0	18	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	123
RP11-846F4.9	ENSG00000264316	ENST00000577757	processed_pseudogene	0	0	0	72	0	0	0	0	0	0	0	0	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	48
RP11-848P1.2	ENSG00000264456	ENST00000580979	sense_intronic	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RP11-848P1.3	ENSG00000265743	ENST00000579561	lincRNA	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RP11-848P1.4	ENSG00000266340	ENST00000584499	antisense	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
RP11-848P1.5	ENSG00000264107	ENST00000583377	antisense	20	0	0	21	0	0	0	8	0	0	0	0	6	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-848P1.7	ENSG00000264148	ENST00000585289	processed_pseudogene	0	0	0	21	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
RP11-848P1.9	ENSG00000266865	ENST00000578883	processed_transcript	98	0	0	32	0	0	0	96	0	0	0	0	9	2	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RP11-848P1.9	ENSG00000266865	ENST00000579588	transcribed_unprocessed_pseudogene	82	0	0	49	0	0	0	80	0	0	0	0	8	2	2	30	0	1	0	0	0	0	0	0	0	0	0	0	0	10
RP11-848P1.9	ENSG00000266865	ENST00000579692	processed_transcript	66	0	0	38	0	0	0	64	0	0	0	0	12	2	2	16	0	1	0	0	0	0	0	0	0	0	0	0	0	9
RP11-848P1.9	ENSG00000266865	ENST00000580053	processed_transcript	50	0	0	69	0	0	0	48	0	0	0	0	8	2	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	11
RP11-848P1.9	ENSG00000266865	ENST00000580190	processed_transcript	34	0	0	76	0	0	0	32	0	0	0	0	7	2	2	59	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-848P1.9	ENSG00000266865	ENST00000582483	processed_transcript	18	0	0	45	0	0	0	16	0	0	0	0	5	2	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-849F2.10	ENSG00000271029	ENST00000605314	processed_pseudogene	0	0	0	36	0	0	0	0	0	0	0	0	18	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	15
RP11-849F2.4	ENSG00000266279	ENST00000585275	lincRNA	0	0	0	57	0	0	0	0	0	0	0	0	38	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	15
RP11-849F2.5	ENSG00000265749	ENST00000579904	antisense	0	1	0	62	0	0	0	0	0	0	0	0	22	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	22
RP11-849F2.5	ENSG00000265749	ENST00000580537	antisense	0	2	0	65	0	0	0	0	0	0	0	0	19	0	0	39	0	2	0	0	0	2	0	0	0	0	0	0	0	7
RP11-849F2.5	ENSG00000265749	ENST00000583963	antisense	0	0	0	58	0	0	0	0	0	0	0	0	27	0	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	7
RP11-849F2.5	ENSG00000265749	ENST00000585181	antisense	0	1	0	60	0	0	0	0	0	0	0	0	22	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	23
RP11-849F2.7	ENSG00000263809	ENST00000582471	nonsense_mediated_decay	0	0	0	105	7	0	0	0	0	0	0	0	19	0	0	48	0	8	0	0	0	0	0	0	0	0	0	0	0	23
RP11-849F2.8	ENSG00000269928	ENST00000602405	lincRNA	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP11-849F2.9	ENSG00000269947	ENST00000602597	lincRNA	0	0	0	35	0	0	0	0	0	0	0	0	20	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	13
RP11-849N15.1	ENSG00000265445	ENST00000579159	antisense	0	0	0	34	0	0	0	0	0	0	0	0	8	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	10
RP11-849N15.4	ENSG00000266667	ENST00000580422	lincRNA	0	0	0	198	0	0	0	0	0	0	0	0	20	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-84E24.2	ENSG00000254148	ENST00000540802	lincRNA	0	0	0	126	0	0	0	0	0	0	0	0	25	0	0	81	0	1	0	0	0	0	0	0	0	0	0	0	0	19
RP11-855A2.3	ENSG00000266717	ENST00000577385	antisense	0	1	0	42	0	0	0	0	0	0	0	0	13	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	26
RP11-855A2.5	ENSG00000266176	ENST00000580729	lincRNA	0	0	0	38	0	0	0	0	0	0	0	0	10	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	21
RP11-85B7.2	ENSG00000262966	ENST00000574307	antisense	0	0	0	95	0	0	0	0	0	0	0	0	37	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	41
RP11-85B7.4	ENSG00000263708	ENST00000579641	antisense	24	0	0	130	0	0	0	0	0	0	0	0	9	22	24	105	0	0	0	0	0	0	0	0	0	0	0	0	0	16
RP11-85E16.1	ENSG00000272984	ENST00000608114	lincRNA	0	0	0	26	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	17
RP11-87G24.3	ENSG00000267568	ENST00000563583	antisense	0	0	0	74	0	0	0	0	0	0	0	0	26	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	32
RP11-87G24.3	ENSG00000267568	ENST00000564292	antisense	0	0	0	144	0	0	0	0	0	0	0	0	27	0	0	84	0	1	0	0	0	0	0	0	0	0	0	0	0	32
RP11-87G24.3	ENSG00000267568	ENST00000585902	lincRNA	0	0	0	74	0	0	0	0	0	0	0	0	27	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	24
RP11-87G24.6	ENSG00000267521	ENST00000591422	lincRNA	0	0	0	58	0	0	0	0	0	0	0	0	25	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	25
RP11-87N3.6	ENSG00000271779	ENST00000606889	processed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RP11-893F2.13	ENSG00000253730	ENST00000523083	antisense	0	0	0	30	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-893F2.14	ENSG00000261959	ENST00000572855	antisense	0	0	0	42	0	0	0	0	0	0	0	0	17	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	22
RP11-893F2.15	ENSG00000263176	ENST00000577175	lincRNA	0	1	0	43	0	0	0	0	0	0	0	0	17	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	17
RP11-893F2.5	ENSG00000249406	ENST00000509943	lincRNA	1	2	0	49	0	0	0	0	0	0	0	0	18	0	0	21	0	0	0	1	0	2	0	0	0	0	0	0	0	13
RP11-893F2.6	ENSG00000251085	ENST00000514468	lincRNA	0	0	0	40	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	22
RP11-893F2.9	ENSG00000251179	ENST00000508851	antisense	1	0	0	53	0	0	0	0	0	0	0	0	14	0	0	24	0	1	0	0	1	0	0	0	0	0	0	0	0	15
RP11-89N17.1	ENSG00000173862	ENST00000311067	protein_coding	0	1	0	26	0	1	1	0	0	0	0	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9
RP11-89N17.2	ENSG00000227481	ENST00000455149	antisense	0	0	0	20	0	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-89N17.3	ENSG00000233219	ENST00000440074	lincRNA	0	0	0	63	0	0	0	0	0	0	0	0	17	0	0	24	0	1	0	0	0	0	0	0	0	0	0	0	0	21
RP11-89N17.4	ENSG00000236494	ENST00000420185	lincRNA	0	0	0	41	0	0	0	0	0	0	0	0	7	0	0	20	0	3	0	0	0	0	0	0	0	0	0	0	0	11
RP11-89N17.4	ENSG00000236494	ENST00000440034	lincRNA	0	0	0	40	0	0	0	0	0	0	0	0	12	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	11
RP11-90P13.1	ENSG00000261795	ENST00000567533	lincRNA	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	37
RP11-927P21.1	ENSG00000265218	ENST00000577938	antisense	0	0	0	17	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
RP11-927P21.1	ENSG00000265218	ENST00000584131	antisense	0	0	0	19	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP11-927P21.1	ENSG00000265218	ENST00000584959	antisense	0	0	0	48	0	0	0	0	0	0	0	0	14	0	0	27	0	3	0	0	0	0	0	0	0	0	0	0	0	4
RP11-927P21.11	ENSG00000272346	ENST00000606688	processed_transcript	0	0	0	11	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RP11-927P21.12	ENSG00000271974	ENST00000606708	transcribed_processed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-927P21.2	ENSG00000266644	ENST00000581622	antisense	0	0	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
RP11-927P21.4	ENSG00000265982	ENST00000583567	unprocessed_pseudogene	0	0	0	17	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RP11-927P21.5	ENSG00000263647	ENST00000579209	unprocessed_pseudogene	0	0	0	22	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-927P21.6	ENSG00000266155	ENST00000578601	unprocessed_pseudogene	0	0	0	30	0	0	0	0	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RP11-927P21.7	ENSG00000272400	ENST00000606504	unprocessed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-927P21.8	ENSG00000272134	ENST00000607821	processed_pseudogene	0	0	0	14	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10
